First_line,Author,References_or_purpose,TiS,AHB,AoV,All_together_books,NCH,Iona_books,CH4,UMH,VU_MV,StJ_StS,Lutheran_sources,Evangelical_Lutheran_Worship,Alleluia_Aotearoa_Faith_Forever_Singing,StF_FwS,Hymns_for_a_Pilgrim_People_Congregational,Presbyterian_Hymnal,Gather_2nd_Ed,Gather_comprehensive,Gather_Comprehensive_2,Ritual_Song,CP_Canada,CP_England,Column_24,Chalice,Zion_Still_Sings,The_Source,URW,Column_29,StF,Column_31,MP,Comments,Column_39,Column_40
From the crush of wealth and power,(Gibbons),"Ps 34:3; Lk 10:34, James 5:14-16",,,,ATN 18,NCH552,,,,,,,,,,,,,,,,,,,,,,,,,,,"Good words about stepping out with courage to help those in pain and ""bind all their wounds again"". Well known tune (BRIDEGROOM).",,
From the deep places,(Dudley-Smith),,,,,,,,,,,,,,,A&M124,,,,,,,,,,,SP38,,,,,,,,,
From the depths I cry to you God listen hear my voice,(Goodrich),,,,,,,,,,,,,,,,,,,,,,,,,Cha762,,,,,,,,Ps 130,"Simple sung response, and responsive reading",
From the depths of sin and sadness,,Ps 130,,,,,,,,,,,,,,,,,,,,,,,,,PfAS130F,,,,,,,,,
From the eastern mountains,,,,,,,,,,,,,,,,A&M98,,,,,,,,CP(E) 86,,,,,,,,,,,,
From The Ends Of The Earth,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce161,,,,,,,,
From the falter of breath / The Last Journey,(Bell),funeral,,,,,,"Iona (Common Ground, EoA)",CH730,,,,,,,,,,,,GC(II)864,,CP489,,,,,,,,,,,"Beautiful words to a celtic foLk tune. All words and melody line music sample at hymnprint.net, but the sound sample is a bit tacky, IMHO.",,
From the first bright light of morning ,,,,,,,,,,,,,,,,,HPP280,,,,,,,,,,,,,,,,,,,
From the highest of heights to the depths of the sea,Laura Story; Jesse Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF048,,,,,
From the nets of our labor / We will rise up and follow,(Bringle),Matt 4:18-22; Mark 1:16-20; Lk 5:1-11; ,,,,,,,,,,,,,,,,GtG751,,,,,,,,,,,,,,,,,,
From the night of ages waking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau668,,,,
From the rising of the sun,(Anon),Ps 113,,,,,,,,,,,,,,SFFS 2024,,GtG670,,,,,,,,,,,,,,,,Not the tune we know.,,
From the rising of the sun,(Wonson Eddy),Ps 113; ,,,,,,,,,,,,,,,,,,,,,,,,,PfAS113A,,,,,,MP163,A fun and joyful Psalm response.,,
From the rising of the sun,(Good),Ps 50; ,Linnea Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From the rising of the sun / The name of our God be praised! ,(Harding),Ps 113:3,,MelodicArts Catalog (Harding),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From the sacred waters of my birth,(Grundy),Ps 71:6; Ps 139:13; ,,,,,,,,,,,,,,,,,,,,,,SP&P057,,,,,,,,,,,,
From the shadows to the light,Holmes,,,,AoVK-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nah.,
From the slave pens of the delta,(O'Driscoll),,,,,,,,,,VU690,,,,,,,,,,,,CP471,,,,,,,,,,,,,
From The Sun's Rising,Kendrick,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce162,,,,,MP164,,,
From the unreal lead to the real,,,,,,,,,,,,,,,,,,,,,,,,,,,,STB281,,,,,,,,
From the waiting comes the sign,(Murray),"Acts 2:3,38; Acts 10:45; Romans 8:6",,,,,,,CH614,,,,,,AA043,,,,,,,,CP642,,,,,,,,,,,"Lovely haunting song. Lines 1, 3 and 5 may be sung by a cantor, with the congregation responding on the other repetitive lines.",,
From thee all skill and science flow,(Kingsley),,,AHB 518,,,,,,,,,,,,A&M513,,,,,,,,CP(E) 345,,,,,,82Hml-566,,,,,,
From this day may we live together,(Randall),,Beneath the Noise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From this holy time,(Barrell),Micah 6:8; John 14:12-15; ,,,,,,,,,,,,,HiOS031,,,,,,,,,,,,,,,,,,,"Good words about going and serving ""Do justly, love mercy, walk humbly with God"". Good for a closing hymn. Straightforward tune.",,
From this house,(Allaway),,,,,,,,,,,,,,,,,,,,,,,,,,,,,Music by Heart 66,,,,Benediction,,
From this time onwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,STB224,,,,,,,,
From Where The Sun Rises,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce163,,,,,,,,
Full of wondrous beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,STB179,,,,,,,,
Funny kind of night,,Matt 2:1-12; Lk 2:8-14; Lk 2:15-20;,TiS 329,,,,,Iona (Inn Keepers and Light Sleepers),,,,,,,,,,,,,,,,,,,,,,,,,,"This is not simple to sing, but once you know it, it's delightfully light and joyful. ",,
Gabriel of high degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82Hml-266,,,,,,
Gabriel's message does away,,,,,,,,,,,,,,,,,,,,,,,CP268,,,,,,,82Hml-270,,,,,,
Garments of praise ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-133,,,,,,,,
Gather as One ,(McKenna),Ps 96; ,,,AoVNG48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gather here believers in Christ,,,,,,,,,,,,,,,,,,,,,,,,,,,,STB243,,,,,,,,
Gather in hope people of God / Advent Song,(Browne / Wood),Isa 11:1-10; Mark 13:33-37; 2 Peter 3:8-15a,,,,,,,,,,,,,GA281,,,,,,,,,,,,,,,,,,,"Joyful refrain, and cantor response verses. ""Gather in hope, people of God, sing the Advent song! Song of faith, song of trust, a song to welcome the Christ"".",The verses seem a bit tricky.,
Gather us in,,,,,,ATE 295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gather us in ground us in you,(Hann),Ps 106:47-48,,,,,,,,,MV007,,,,,,,,,,,,,,,,,,,,,,,,A simple chant,
Gather us in thou Love that fillest all!,(Matheson),,,,,,,,CH714,,,,,ELW532,,,,,,,,,,,,,,,,,,,,Not great.,,
Gather us O God Body spirit soul and mind,(Brown),,,,AoV2-139,,,,,,,,,,GA525,,,,,,,,,SP&P045,,,,,,,,,,"Very simple song. Would work well as a gathering chant ""Gather us O God, Body, spirit, soul and mind. Gather us, O God, One in union now with you""",,
Gather Your People,(Hurd),1 Co 12; Isa 2:3-4; 11:9; Communion Sunday; Gathering; Pentecost; Baptism; Confirmation; Isa 11:9; 1 Co 12 ,,,AoV1-071,,,,,,,,,,GA530,,,,,,GC(II)742,G(3)837,,,,,,,,,,Lau462,,Excellent! Eucharistic theology,,
Gather your people (Alonso),(Alonso),,,,,,,,,,,,,,,,,,,,,G(3)489,,,,,,,,,,,,,,
Gathered,,,,,,ATAR652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gathered 'round our table,Bates,Communion,,,AoV2-160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three simple rounds for during distribution,,
Gathered as your family Lord,Bates,Home,,,AoVK-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not a congregational song.,,
Gathered here in the mystery of this hour,(Porter),One body; gathering; ecumenism,,,,,NCH742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gathered here today united in love / United as One ,(Walker),,,,AoVNG139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gathered in one place / Pentecost Song,Burland,,,,AoVK-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gathering Mass Euch. Accs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau570-2,,,,
Gathering Mass Jesus Lamb of God,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau635,,,,
Gathering Mass Kyrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau520,,,,
Gathering round the table of the Lord,,,,,,,,,,,,,,,,,,,,,,,,,,,,STB083,,,,,,,,
Gaudete gaudete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau118,,,,
General Intercessions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau546-552,,,,
Gentle God Murray/Jillian Bray,,"Matt 5:39,44; Lk 6:27,29; Col 3:13",,,,,,,,,,,,,AA044,,,,,,,,,,,,,,,,,,,,,
Gentle God when we are driven ,,,,,,,,,,,,StS071,,,,,,,,,,,,,,,,,,,,,,,,
Gentle is the way of Jesus,(Murray),,,,,,,,,,,,,,FFS22,,,,,,,,,,,,,,,,,,,"Good words about the victory of gentleness over selfishness. A nice tune too, which should be picked up quite quickly.",,
Gentle Jesus meek and mild,,,,,,,,,,,,,,,,,,,,,,,,,,,,STB231,,,,,,,,
Gentle Joseph Joseph dear,(German carol),Matt 1:18-25; Advent,,,,,NCH105,,,,,,,,,,,,,,,,,,,,,,,,,,,,"JOSEPH LIEBER, JOSEPH MEIN",
Gentle Mary Laid Her Child ,(Cook),,,,,,,,,,VU046,,,,,,HPP96,GtG146 / PH027,,,,,,,,,,,,,,,,I just don't like this one,,
Gentle Shepherd ,,,,,,,,,,,,,,,,,HPP423,,,,,,,,,,,,,,,,,,,
Gentle Virgin Mother,,,,AHB 608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
German Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau576-8,,,,
Get all excited go tell everybody,,Ps 9:11,,,,ATN 97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Get ready,(Holmes),,,,,ATW 420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tacky,
Get up children,(Allaway),,,,,,,,,,,,,,,,,,,,,,,,,,,,,Music by Heart 74,,,,,,
Get up get up no time to yawn,(Gibson),Christmas Day,,,,,,,,,,,,,CoC19,,,,,,,,,,,,,,,,,,,Kids,,
Gift of God,(Haugen),Advent; Christmas,,,,,,,,,,,,,,,,,,,GC(II)352,G(3)422,,,,,,,,,,,,"A nice chant-like refrain and Cantor line. Would be excellent for Advent and then Christmas day. Many verses which can be sung, so choose the most appropriate for your congregation or write your own. Sound sample and partial sheet music sample at hymnprint.net",,
Gift of Grace ,"(O'Brien, Ogilvie)",,,,AoVNG49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A song seeking national healing,,
Gift of love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau217,,,,
Gifts of bread and wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau643,,,,
Gifts of grace tumbling down,(Newton),,,,,ATFG528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Girl or boy big or small,(Holmes),Ro 6:3-8; Isa 55:1,,,,ATW 432,,,,,,,,,,,,,,,,,,,,,,,,,,,,This would be good for kids anytime we have a baptism,,
Give ear to my words O Lord,(Harper),Simple metrical Psalm.,,,,,,,CH003,,,,,,,,,,,,,,,,,,,,,,,,,,,
Give ear to my words O Lord,(Sprouse),Ps 5; ,,SiS377,,,,,,,,,,,,,,,,,,,,,,,,Srce2-134,,,,,,Old chorus,,
Give ear to our words O Lord,(Hyder),Ps 5; ,,,,,,,,,,,,,,,,,,,,,,,,,PfAS005B,,,,,,,Excellent chorus which works on its own or as a response to the Psalm. Highly recommended.,,
Give glory to God all you heavenly creatures,(Seerveld),,,,,,,,,,,,,,,,,,,,,,,,,,PfAS029C,,,,,,,Good words to a very straightforward hymn tune (ARLES). But not inclusive.,,
Give it all,(Boucher),,,,,ATA 186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Give Me a Clean Heart,(Douroux),Ps 51,,,,,NCH188,,,,,,,,,SFFS 2133,,,,,,,,,,Cha515,PfAS051C / ZSS116,,,,,,,,,
Give me a heart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP165,,,
Give me a new heart O God,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau195,,,,
Give me a sight O Savior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP166,,,
Give me joy in my heart,Anon,Alternative to Give me oil in my lamp,,,,,,,,,,,,,,A&M638,,,,,,,,CP(E) 433,,,,,,,StF076,Lau722,,,,
Give me oil in my lamp,(Traditional),Ps 18:28; Matt 25:1-13,,,,ATN 85,,,,,,SLW04,,,,,,,,,,,,,,,,,,,,,MP167,"Some verses are pretty masculine to today's ears, but mostly they are just fine. ",,
Give me the faith which can remove,(Wesley),,,AHB 479,,,,,,UMH650,,,,,,,,,,,,,,,,,,,,,StF661,,MP168,,,
Give me the wings of faith to rise,(Watts),Ps 42:1-5; Ps 149:1-5; Rev 7:11-17; Rev 14:13; John 20:24-31; Heb 11:1-3; Heb 12:1-4; 1 Peter 2:21; Rev 7:2-10,TiS 438,AHB 360,,,,,,,,,,,,,,,,,,,CP286,CP(E) 216,,,,,,82Hml-253,StF747,,,,,
Give peace to every heart / Da Pacem Cordium,(Berthier),Num 6:24-26; Lk 1:68-79; john 14:23-29,,Taizé,AoV2-089,,,,,,MV086,,,,,SFFS 2156,,,,,,,,,,,,,,,,,,,,
Give praise and glory unto God,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82Hml-375,,,,,,
Give praise and thanks unto the Lord,(Scottish Psalter),,,,,,,,CH070,,,,,,,,,,,,,,,,,,,,,,,,,,,
Give praise to our God,(The Psalter),Ps 149; ,,,,,,,,,VU872,,,,,,,,,,,,,,,,PfAS149B,,,,,,,,,
Give Praise to the Lord ,Laudate Dominum,,,,,,,,,,,,,,,,,GtG550 / PH257 / ,,,,,,,,,,,,,,,,,,
Give praise to the Lord and sing a new song,(Haydn),Ps 149,,,,,,,,,,,,,,,,,,,,,,,,,,,URW368,,,,,"A very simple Psalm refrain, set with a responsive reading. ",,
Give Praise to the Lord of All Earth (Philippines),,,,,,,,,,,,,,,,,,,,,,,,,,,,STB030,,,,,,,,
Give rest O Christ to thy servant,,,,,,,,,,,,,,,,A&M351,,,,,,,,CP(E) 350,,,,,,82Hml-355,,,,,,
Give thanks,,,,,,,,,,,,,,,,,,,,,,,,,,,ZSS127,,,,,,,,,
Give thanks for life the measure of our days,(Murray),"Ps 90:12; Ps 103:15-17; Ps 106:1; Isa 40:8; 1 Co 13:1-13; 1John 3:1-7; 1 Thess 5:16-24; Col 1:15-28; Eph 5:8-14; Heb 10:11-14, (15-18),  19-25; John 12:20-33; Lk 3:15-17, 21-22; Matt 3:1-12; Matt 5:13-20; Prov 31:10-31; Ps 71:1-6; John 12:24",,,,,NCH297,,CH736,,VU706,StJ,,,AA045,,,PH528,,,,,,,W&R518,Cha649,,,URW131,,,,,Funeral,Prefer SINE NOMINE,
Give thanks for saints,,,,,,,,,,,,,,ELW428,,,,,,,,,,,,,,,,,,,,,,
Give thanks for those whose faith is firm,(Leckbusch),1 Co 13:1-13; All saints Day,,,,,,,,,,,,,,,,GtG731,,,,,,,,,,,,,,,,,,
Give thanks Give thanks to the Lord,(O'Brien),Ps 107:23-31,TiS 67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Give thanks O Christian people,(Cathey),,,,,,,,,,,,,,,,,GtG644,,,,,,,,,,,,,,,,Great words of getting the work of the church done. Sung to a simple hymn tune. I really like this one!,,
Give thanks to God for all his goodness,(Wiersma),Ps 118; ,,,,,,,,,,,,,,,,,,,,,,,,,PfAS118H,,,,,,,,,
Give thanks to God for good is he,,Ps 136; ,,,,,,,,,,,,,,,,,,,,,,,,,PfAS136E,,,,,,,,,
Give Thanks to God on High,(Dudley-Smith),,,,,,,,,,,,,,,,,,G(II)569,GC792,,,,,,,,,,,,,,,,
Give thanks to God who hears our cires,(Duck),Ps 107; ,,,,,,,,,,,,,,,,GtG653,,,,,,,,,PfAS107A,,,,,,,"Excellent words of God hearing those in despair. Sung to the familiar tune MORNING SONG. It's got 6 verses, so it may be nice to have half the congregation sing to the other half, or alternate men and women for the central 4 verses. ",,
Give thanks to the Lord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau943,,,,
Give Thanks to the Lord,,,,,,,,,,,,,,,,,,,G(II)91,GC102,,,,,,,,,,,,,,,,
Give thanks to the Lord ,(Austin),,,,,,,,,,,,,,,,,,,,,,,SP&P198,,,,,,,,,,,,
Give thanks to the Lord for he is good (Hayes),(Hayes),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP169,,,
Give thanks to the Lord our God and King,(Tomlin),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF077,,,,,
Give thanks to the Source,(Duck),communion; trinity,,,,,,,,,,,,,,,,,,,,,,,,,,,URW126,,,,,Excellent words to a lovely lilting tune.,,
Give thanks unto the Lord,(Traditional Swahili),Ps 136; ,,,,,,,,,,,,,,,,,,,,,,,,,PfAS136G,,,,,,,"Call and response, with the response in English and Swahili. This would be really cool. ",,
Give thanks unto the Lord our God,(Scottish Psalter),,,,,,,,CH071,,,,,,,,,,,,,,,,,,,,,,,,,Cool tune. Masculine words.,,
Give thanks with a grateful heart,(Smith),,TiS 717,SiS509,AoV2-017,,,,CH180,,,,,,,A&M639 / SFFS 2036,HPP282,GtG647,,,,,,,W&R359,Cha528,SP274,Srce164,,,StF078,,MP170,"Okay, I guess. It's a bit schmaltzy.",,
Give thanks worship and praise,(Bell),,,,,,,Iona (T1AU),,,,,,,,,,,,,,,,,,,,,,,,,,A  four part short song of thanks. Can be used as a processional.,,
Give to me Lord a thankful heart,Thomas Caryl Micklem,Gatescarth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF520,,,,,
Give to our God immortal praise,(Watts),1 tim 1:12-17; Eph 2:1-10; Exod 33:12-23; John 3:1-17; John 3:1-17; Ps 19; Ps 25:1-10; Ps 8; Ps 95; Titus 3:4-7,TiS 84,AHB 43,,,,,,,,,LBW520,ELW848,,A&M640,,,,,,,,CP(E) 434,W&R63,,,,,,,,MP171,Ps 5:8; Ps 136; Prov 3:5-7; Eccl 1:2; Eccl 3:9-15; Gal 4:4-5; Rev 19:11-16; 1 Tim 6:13-16; 2 Tim 1:8-10; 2 Peter 3:18; ,DUKE STREET,
Give to the winds thy fears,(Gerhardt),Ps 109; ,,,,,,,,UMH129,VU636,,,,,,,GtG815 / PH286,,,,,,,,,PfAS109A,,,,,,,,,
Give up your anxious pains,(Gerhardt),,,,,,NCH404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Give us a new beinning,(Hassler),,,,,ATFG519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Give us hearts to know you Lord,,,,,,ATOK 357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Give Us Light (India) [Lyrics],(Vas),John 1:9-17; ,,,,,,,,,,,,,,,,GtG467,,,,,,,,,,STB058,,,,,,,,
Give us Lord a new heart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau514,,,,
Give us the wings of faith to rise,,,,Taize,,,,,,,,,,,,A&M299,,,,,,,,,,,,,,,,,,(i) Song,,
Giver of life where'er they be,(Hosmer),,,,,,NCH603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giver of the perfect gift,(11th century Latin),,,,,,,,,,VU116,,,,,,,,,,,,CP180,,,,,,,,,,,,,
Giving it all to you giving it all to you,Geraldine Latty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF551,,,,,
Glad tidings / Nu Oli,(Crosby / Hawaiian),Lk 2:10-11;,,,,,NCH146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gloria,(Sosa),Lk 1-20;,,,,,NCH758,,,,,,WoV637,,,,,,G(II)263,GC344,,,,,W&R195,,,,,,,,,,Sample sheet music and keyboard sound sample at hymnprint.et,
Gloria,Hebridean,,,,,,,,,,,,,,,,,,,,,,,,,,SP225,,,,,,,,,
Gloria,(Bray),Anytime,,,,,,,,,,,,,CoC20,,,,,,,,,,,,,,,,,,,,,
Gloria,(Daley),,,,,,,,,,,,,,CoC21,,,,,,,,,,,,,,,,,,,,,
Gloria,(Gibson),Anytime,,,,,,,,,,,,,CoC22,,,,,,,,,,,,,,,,,,,,,
Gloria,Salazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau998,,,,
Gloria (Belmont),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau1002,,,,
Gloria (Duffy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau527,,,,
Gloria (Hurd Christmas),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau119,,,,
Gloria (Jones Coventry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau526,,,,
Gloria (Mass of Creation),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau489,,,,
Gloria (Mass of Hope),(Dean),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau531,,,,
Gloria (New Celtic),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau529,,,,
Gloria (Parish Mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau481,,,,
Gloria (Pershore),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau524,,,,
Gloria (Plymouth Mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau533,,,,
Gloria (Salazar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau998,,,,
Gloria (Schutte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau1013,,,,
Gloria (St Jeanne Jugan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau530,,,,
Gloria (Ward),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau525,,,,
Gloria (Water of Life),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau528,,,,
Gloria (Welsh),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau1020,,,,
Gloria Gloria ,,Lk 2:14,,,,,,,,,,,,,,,,PH576,,,,,,,,,,,,,,,,,,
Gloria Gloria Gloria ,(Iona),,,,,,,,CH761,,,StS023,,,,,,,,,,,,,,,,,,,,,,A bit dull,Simple chords that build.,
Gloria gloria in excelsis in excelsis,,,,,,,,,,,,,,,,A&M414,,,,,,,,,,,,,,,,,,,Hebridean Gloria,
Gloria Hallelujah,(Haskel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,Music by Heart 37,,,,,,
Gloria in excelsis,(Gibson),,,,,,,,,,,,,,CoC23,,,,,,,,,,,,,,,,,,,"This is a pretty groovy gloria, with some modernised words ""Peace be to all on this earth that we share. Peace the be vision and peace be our care"". ",,
Gloria in excelsis,(Gibson),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gloria in excelsis (Glory to God in the highest),,,,,,,,,,,,,,,,,,,,,,,CP376,,,,,,,,,,,,,
Gloria in excelsis Deo (Missa de Angelis),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau498,,,,
Gloria!,,Lk 2:14; Ps 40:13; Ps 51:51;,,,,,,,,,,,,,,,,,,,,,,,Worldmaking.net,,,,,,,,,,,
Glorify The Lord With Me,Doherty,,,,AoV2-026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nup.,
Glorify Your Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce166,,,,,,,,
Glorious are you,(Cowley),2 Co 4:5-6; ,,,,,,,,,,,,,HiOS033,,,,,,,,,,,,,,,,,,,,,
Glorious Father,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP172,,,
Glorious in Majesty,(Cothran),,,,,,,,,,,,,,GA370,,,,G(II)478,GC671,,,CP618,,,,,,,,,,,,,
Glorious is the name of Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,ZSS25,,,,,,,,,
Glorious is your name O Jesus,(Fryson),,,,,,NCH053,,,,,,,,,,,,,,,,,,,Cha118,,,,,,,,,GLORIOUS IS YOUR NAME,
Glorious Lord wonderful King ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-136,,,,,,,,
Glorious the day when Christ was born,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82Hml-452,,,,,,
Glorious things of thee are spoken / Glories of your name are spoken,(Newton),Ps 16; Matt 16:13-20,TiS 446,AHB 374,,,NCH307,,CH738,UMH731,VU772,SLW72,LBW358,ELW647,,A&M641,HPP485,GtG081 / PH446,,,,,CP388,CP(E) 435,W&R598,Cha709,PfAS087D/E,Srce2-137,,82Hml-522,StF748,Lau827,MP173,John 4:14; Exod 13:22; Exod 16:4; Ps 87; Exod 16:35,Ps 87; Ps 132:13; Isa 26:1-4; Isa 33:17-22; Matt 16:18-9; Rev 22:1-7; Heb 12:22-24; 1 Peter 2:1-8; 1 Peter 2:9-10; Rev 1:1-6,
Glory,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce167,,,,,,,,
Glory and gratitude and praise,(Iona),Rev 5:11-14; ,,,,ATFG546,,Iona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glory and praise I (Initiation),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau391,,,,
Glory and praise II (initiation),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau392,,,,
Glory and praise to God whose word,(Shaw / Eslinger),,,,,,,,,,VU740,,,,,,,,,,,,,,,,,,URW240,,,,,,,
Glory And Praise To Our God,(Schutte),Ps 65,,,,,,,,,,,,,,,,,,,,,,,,,PfAS065D,,,,,,,,,
Glory And Praise To Our God,(Schutte),,,,AoV1-016,,,,,,,,,,GA417,,,,G(II)380,GC523,GC(II)537,G(3)606,,,,,,,,,,Lau695,,Too masculine,,
Glory and praise to you,(Plainsong),,,,,,,,,,,,WoV611b,,,,,,,,,,,,,,,,,,,,,mode ,Gospel Acclamation for Lent,
Glory and praise to you Lord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau186,,,,
Glory Be to God,,CLEMENS,,,,,,,,,,,,,,,,,,,,,,,,Cha037,,,,,,,,,,
Glory Be to God Creator,(Carlson),,,,,,,,,,,,,,,,,,,,,,,,W&R145,,,,,,,,,,,
Glory be to God in heaven,(Perry),,,,,,,,,,,,,,GA422,,,,,,,,,,,,,,,,,,,,,
Glory be to God in heaven,(Perry),,,,,ATAR633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glory be to God on high,Charles W esley,Amsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF199,,MP175,,,
Glory Be to God on High ,,,,,,,,,,,,,,,,,HPP33,,,,,,,CP(E) 361,,,,,,,,,,,,
Glory be to God on high / Canticle of God's Glory,,Communion,,,,,,,,UMH082,,,,,,,,,,,,,,,,,,,,,,,,,,
Glory be to God the Father,,,TiS 142,AHB 84,,,,,CH110,,,,LBW167,,,,,,,,,,,,,,,,,,,,,,,
Glory be to Jesus,(Italian),Isa 53:2-6; Lk 23:32-34; Heb 9:19-28; Heb 12:22-24; 1 Peter 1:17-21; 1 Peter 2:24-25; Rev 5:11-14,TiS 344,AHB 263,,,,,,,,SLW68,LBW095,,,A&M142,,,,,,,,CP(E) 108,,,,,,82Hml-479,,Lau750,,,WEM IN LEIDENSTAGEN,
Glory Be to the Father ,(Scottish chant),,,,,,,,,,,,,,,,,GtG580 / PH578,,,,,,,,,,,,,,,,,,
Glory Be to the Father ,(Abery / Marsh),,,,,,,,,,,,,,,,,PH577,,,,,,,,,,,,,,,,Cool 1960s version.,,
Glory be to the Father (Greatorex) ,(Greatorex),,,,,,,,,UMH071,,,,,,,HPP558,GtG581 / PH579,,,,,,,W&R734,Cha035,,,,,,,,,,
Glory Be to the Father (Meineke) ,(Meineke),Gen 1:1-2:4a; John 1:1-14; Rev 1:4-8,,,,,,,,UMH070,,,,,,,HPP559,,,,,,,,W&R733,Cha036,,,,,,,,,,
Glory be to the Father and to the Son,(Karen tune),,,,,,,,,,,,,,,,,,,,,,,,,,,STB106,,,,,,A simple Gloria.,,
